"Id","Tag","Data","Antena","Tipo"
"997","E28068900000500598D84D3A","03/10/2023  10:45:46","CTI","Saída"
"998","E2806890000040030B64E05B","03/10/2023  10:51:01","CTI","Saída"
"999","E28068900000500598D84D3A","03/10/2023  11:29:12","CTI","Entrada"
"1000","E28068900000500598D64849","03/10/2023  12:03:02","CTI","Saída"
"1001","E28068900000400598D661A1","03/10/2023  12:32:53","CTI","Saída"
"1002","E28068900000400598D661A1","03/10/2023  12:32:53","CTI","Entrada"
"1003","E28068900000400598D661A1","03/10/2023  12:32:53","CTI","Entrada"
"1004","E28068900000400598D661A1","03/10/2023  12:32:53","CTI","Entrada"
"1005","E28068900000400598D661A1","03/10/2023  12:35:25","CTI","Entrada"
"1006","E2806890000040030B64E05B","03/10/2023  12:36:38","CTI","Entrada"
"1007","E28068900000500598D84D3A","03/10/2023  12:53:54","CTI","Saída"
"1008","E28068900000400598D661A1","03/10/2023  13:21:36","CTI","Saída"
"1009","E28068900000400598D661A1","03/10/2023  13:27:49","CTI","Entrada"
"1010","E2806890000040030B64E05B","03/10/2023  13:28:49","CTI","Saída"
"1011","E28068900000400598D661A1","03/10/2023  13:35:36","CTI","Saída"
"1012","E2806890000040030B64E05B","03/10/2023  13:38:43","CTI","Entrada"
"1013","E28068900000500598D84D3A","03/10/2023  13:46:56","CTI","Entrada"
"1014","E28068900000500598D84D3A","03/10/2023  13:56:45","CTI","Saída"
"1015","E28068900000500598D84D3A","03/10/2023  14:00:14","CTI","Entrada"
"1016","E28068900000500598D84D3A","03/10/2023  14:11:32","CTI","Saída"
"1017","E28068900000500598D84D3A","03/10/2023  14:14:39","CTI","Entrada"
"1018","E28068900000500598D64849","03/10/2023  14:16:27","CTI","Entrada"
"1019","E28068900000500598D84D3A","03/10/2023  14:16:41","CTI","Saída"
"1020","E28068900000500598D84D3A","03/10/2023  14:17:07","CTI","Entrada"
"1021","E28068900000500598D84D3A","03/10/2023  14:18:14","CTI","Saída"
"1022","E28068900000500598D84D3A","03/10/2023  14:24:37","CTI","Entrada"
"1023","E28068900000500598D84D3A","03/10/2023  14:24:45","CTI","Saída"
"1024","E28068900000500598D84D3A","03/10/2023  14:31:30","CTI","Entrada"
"1025","E28068900000500598D84D3A","03/10/2023  14:32:26","CTI","Saída"
"1026","E28068900000500598D84D3A","03/10/2023  14:36:30","CTI","Entrada"
"1027","E28068900000500598D84D3A","03/10/2023  15:04:38","CTI","Saída"
"1028","E28068900000500598D84D3A","03/10/2023  15:04:38","CTI","Entrada"
"1029","E28068900000500598D84D3A","03/10/2023  15:04:38","CTI","Entrada"
"1030","E2806890000040030B64CE64","03/10/2023  15:16:54","CTI","Entrada"
"1031","E28068900000500598D75060","03/10/2023  15:16:54","CTI","Entrada"
"1032","E28068900000500598D84D3A","03/10/2023  15:17:15","CTI","Entrada"
"1033","E2806890000040030B64CE64","03/10/2023  15:17:24","CTI","Saída"
"1034","E28068900000500598D84D3A","03/10/2023  15:18:00","CTI","Saída"
"1035","E28068900000500598D84D3A","03/10/2023  15:23:38","CTI","Entrada"
"1036","E28068900000500598D84D3A","03/10/2023  15:23:38","CTI","Saída"
"1037","E28068900000500598D84D3A","03/10/2023  15:38:39","CTI","Saída"
"1038","E28068900000500598D84D3A","03/10/2023  15:39:23","CTI","Entrada"
"1039","E28068900000500598D84D3A","03/10/2023  15:40:00","CTI","Saída"
"1040","E28068900000500598D84D3A","03/10/2023  15:41:40","CTI","Entrada"
"1041","E28068900000500598D84D3A","03/10/2023  15:45:32","CTI","Saída"
"1042","E28068900000500598D84D3A","03/10/2023  16:07:58","CTI","Entrada"
"1043","E28068900000500598D84D3A","03/10/2023  16:35:43","CTI","Saída"
"1044","E28068900000500598D64849","03/10/2023  17:01:03","CTI","Saída"
"1045","E28068900000500598D84D3A","03/10/2023  17:19:23","CTI","Entrada"
"1046","E28068900000500598D84D3A","03/10/2023  17:22:58","CTI","Saída"
"1047","E28068900000500598D84D3A","03/10/2023  17:24:06","CTI","Entrada"
"1048","E28068900000500598D84D3A","03/10/2023  17:43:10","CTI","Saída"
"1049","E28068900000500598D84D3A","03/10/2023  17:43:23","CTI","Entrada"
"1050","E28068900000500598D84D3A","03/10/2023  17:44:28","CTI","Saída"
"1051","E28068900000500598D84D3A","03/10/2023  17:45:14","CTI","Entrada"
"1052","E28068900000500598D84D3A","03/10/2023  17:45:30","CTI","Saída"
"1053","E2806890000040030B64E05B","03/10/2023  17:46:07","CTI","Saída"
"1054","E28068900000500598D84D3A","03/10/2023  17:55:39","CTI","Entrada"
"1055","E28068900000500598D84D3A","03/10/2023  17:58:36","CTI","Saída"
"1056","E28068900000500598D84D3A","03/10/2023  17:59:00","CTI","Entrada"
"1057","E28068900000500598D84D3A","03/10/2023  18:07:58","CTI","Saída"
"1058","E28068900000500598D84D3A","03/10/2023  18:16:44","CTI","Entrada"
"1059","E28068900000500598D84D3A","03/10/2023  18:30:33","CTI","Saída"
"1060","E28068900000500598D84D3A","03/10/2023  18:31:03","CTI","Entrada"
"1061","E2806890000040030B64E05B","03/10/2023  21:49:01","CTI","Entrada"
"1062","E28068900000400598D661A1","03/10/2023  21:49:02","CTI","Entrada"
"1063","E28068900000400598D5F621","04/10/2023  03:58:04","CTI","Saída"
"1064","E28068900000400598D8192B","04/10/2023  04:18:20","CTI","Entrada"
"1065","E28068900000400598D5F621","04/10/2023  04:45:38","CTI","Entrada"
"1066","E28068900000400598D5F621","04/10/2023  06:26:25","CTI","Saída"
"1067","E28068900000400598D5F621","04/10/2023  08:10:03","CTI","Entrada"
"1068","E28068900000400598D77559","04/10/2023  10:05:49","CTI","Entrada"
"1069","E28068900000400598D77559","04/10/2023  10:35:29","CTI","Saída"
"1070","E28068900000400598D77559","04/10/2023  11:12:39","CTI","Entrada"
"1071","E28068900000400598D77559","04/10/2023  12:14:48","CTI","Saída"
"1072","E28068900000400598D77559","04/10/2023  12:26:51","CTI","Entrada"
"1073","E28068900000400598D77559","04/10/2023  12:27:52","CTI","Saída"
"1074","E28068900000400598D8192B","04/10/2023  12:28:24","CTI","Saída"
"1075","E2806890000040030B64AE2A","04/10/2023  12:28:26","CTI","Saída"
"1076","E28068900000400598D5F621","04/10/2023  12:28:27","CTI","Saída"
"1077","E28068900000500598D5D1DA","04/10/2023  12:28:29","CTI","Saída"
"1078","E28068900000500598D5B522","04/10/2023  13:18:52","CTI","Entrada"
"1079","E28068900000500598D75060","04/10/2023  13:36:24","CTI","Saída"
"1080","E28068900000500598D7319E","04/10/2023  13:50:44","CTI","Saída"
"1081","E28068900000500598D5B522","04/10/2023  14:00:50","CTI","Saída"
"1082","E28068900000500598D7319E","04/10/2023  14:06:20","CTI","Entrada"
"1083","E28068900000500598D7319E","04/10/2023  14:12:20","CTI","Saída"
"1084","E28068900000500598D7319E","04/10/2023  14:19:27","CTI","Entrada"
"1085","E28068900000500598D75060","04/10/2023  14:19:30","CTI","Entrada"
"1086","E28068900000500598D75060","04/10/2023  14:28:19","CTI","Saída"
"1087","E28068900000500598D5B522","04/10/2023  14:31:40","CTI","Entrada"
"1088","E28068900000400598D77559","04/10/2023  14:53:43","CTI","Entrada"
"1089","E28068900000500598D75060","04/10/2023  14:54:11","CTI","Entrada"
"1090","E28068900000500598D75060","04/10/2023  14:54:23","CTI","Saída"
"1091","E28068900000400598D77559","04/10/2023  14:56:39","CTI","Saída"
"1092","E28068900000400598D77559","04/10/2023  15:07:24","CTI","Entrada"
"1093","E28068900000400598D77559","04/10/2023  15:38:36","CTI","Saída"
"1094","E28068900000400598D77559","04/10/2023  15:51:38","CTI","Entrada"
"1095","E28068900000400598D77559","04/10/2023  15:55:26","CTI","Saída"
"1096","E28068900000500598D7319E","04/10/2023  16:04:21","CTI","Saída"
"1097","E28068900000500598D7319E","04/10/2023  16:07:36","CTI","Entrada"
"1098","E28068900000500598D5B522","04/10/2023  16:27:41","CTI","Saída"
"1099","E28068900000500598D7319E","04/10/2023  16:46:11","CTI","Saída"
"1100","E28068900000500598D75060","04/10/2023  16:53:43","CTI","Entrada"
"1101","E28068900000500598D75060","04/10/2023  16:54:01","CTI","Saída"
"1102","E28068900000500598D75060","04/10/2023  17:41:25","CTI","Entrada"
"1103","E28068900000500598D75060","04/10/2023  17:44:06","CTI","Saída"
"1104","E28068900000400598D77559","04/10/2023  17:44:32","CTI","Entrada"
"1105","E28068900000400598D77559","04/10/2023  17:44:32","CTI","Saída"
"1106","E28068900000500598D7319E","04/10/2023  18:02:28","CTI","Entrada"
"1107","E28068900000400598D77559","04/10/2023  18:14:11","CTI","Saída"
"1108","E28068900000500598D5B522","04/10/2023  20:31:55","CTI","Entrada"
"1109","E28068900000500598D75060","04/10/2023  20:31:59","CTI","Entrada"
"1110","E28068900000400598D77559","04/10/2023  20:32:00","CTI","Entrada"
"1111","E28068900000400598D61106","05/10/2023  06:06:20","CTI","Saída"
"1112","E28068900000500598D64849","05/10/2023  07:08:38","CTI","Entrada"
"1113","E28068900000500598D84D3A","05/10/2023  07:08:38","CTI","Saída"
"1114","E2806890000040030B64E05B","05/10/2023  07:08:39","CTI","Saída"
"1115","E2806890000040030B64CE64","05/10/2023  07:47:13","CTI","Entrada"
"1116","E28068900000500598D788D7","05/10/2023  08:15:31","CTI","Entrada"
"1117","E28068900000500598D788D7","05/10/2023  08:15:31","CTI","Saída"
"1118","E28068900000500598D788D7","05/10/2023  09:20:05","CTI","Saída"
"1119","E28068900000500598D788D7","05/10/2023  09:23:09","CTI","Entrada"
"1120","E28068900000500598D788D7","05/10/2023  10:36:06","CTI","Saída"
"1121","E28068900000500598D788D7","05/10/2023  10:37:33","CTI","Entrada"
"1122","E28068900000500598D788D7","05/10/2023  10:40:10","CTI","Saída"
"1123","E28068900000500598D7319E","05/10/2023  14:03:36","CTI","Saída"
"1124","E28068900000500598D75060","05/10/2023  14:03:36","CTI","Saída"
"1125","E28068900000400598D77559","05/10/2023  14:03:36","CTI","Saída"
"1126","E28068900000500598D788D7","05/10/2023  14:04:00","CTI","Entrada"
"1127","E2806890000040030B64AE2A","05/10/2023  14:06:12","CTI","Entrada"
"1128","E2806890000050030B649D63","05/10/2023  14:06:12","CTI","Entrada"
"1129","E28068900000500598D788D7","05/10/2023  15:10:20","CTI","Saída"
"1130","E28068900000500598D788D7","05/10/2023  15:10:20","CTI","Entrada"
"1131","E28068900000500598D788D7","05/10/2023  15:58:52","CTI","Entrada"
"1132","E28068900000500598D788D7","05/10/2023  15:59:16","CTI","Saída"
"1133","E28068900000500598D788D7","05/10/2023  16:03:36","CTI","Entrada"
"1134","E28068900000500598D788D7","05/10/2023  16:19:14","CTI","Saída"
"1135","E28068900000500598D788D7","05/10/2023  16:29:45","CTI","Entrada"
"1136","E28068900000500598D788D7","05/10/2023  17:24:54","CTI","Saída"
"1137","E28068900000500598D788D7","05/10/2023  17:30:37","CTI","Entrada"
"1138","E28068900000500598D788D7","05/10/2023  17:40:26","CTI","Saída"
"1139","E28068900000500598D788D7","05/10/2023  17:56:48","CTI","Entrada"
"1140","E28068900000500598D788D7","05/10/2023  18:00:09","CTI","Saída"
"1141","E28068900000500598D788D7","05/10/2023  18:08:16","CTI","Entrada"
"1142","E28068900000500598D788D7","05/10/2023  18:08:35","CTI","Saída"
"1143","E28068900000500598D788D7","05/10/2023  18:08:57","CTI","Entrada"
"1144","E28068900000500598D788D7","05/10/2023  18:10:59","CTI","Saída"
"1145","E28068900000500598D788D7","05/10/2023  18:38:28","CTI","Entrada"
"1146","E28068900000500598D72D24","05/10/2023  19:35:10","CTI","Saída"
"1147","E28068900000500598D5B522","06/10/2023  07:37:21","CTI","Saída"
"1148","E28068900000500598D5D1DA","06/10/2023  07:37:21","CTI","Entrada"
"1149","E28068900000500598D64849","06/10/2023  08:12:28","CTI","Saída"
"1150","E28068900000500598D72D24","06/10/2023  08:19:08","CTI","Entrada"
"1151","E28068900000500598D72D24","06/10/2023  08:19:09","CTI","Saída"
"1152","E28068900000500598D72D24","06/10/2023  08:23:12","CTI","Entrada"
"1153","E28068900000500598D64849","06/10/2023  11:32:01","CTI","Entrada"
"1154","E28068900000500598D64849","06/10/2023  11:55:12","CTI","Saída"
"1155","E28068900000500598D64849","06/10/2023  11:55:13","CTI","Entrada"
"1156","E28068900000500598D64849","06/10/2023  12:02:20","CTI","Saída"
"1157","E28068900000500598D64849","06/10/2023  15:28:14","CTI","Entrada"
"1158","E28068900000500598D64849","06/10/2023  15:28:14","CTI","Saída"
"1159","E28068900000500598D64849","06/10/2023  16:30:17","CTI","Saída"
"1160","E28068900000500598D64849","06/10/2023  16:30:17","CTI","Entrada"
"1161","E28068900000500598D64849","06/10/2023  17:38:09","CTI","Entrada"
"1162","E2806890000040030B64CE64","06/10/2023  19:20:26","CTI","Saída"
"1163","E28068900000400598D8192B","06/10/2023  19:33:19","CTI","Entrada"
"1164","E28068900000500598D7319E","06/10/2023  20:18:21","CTI","Entrada"
"1165","E28068900000500598D84D3A","06/10/2023  20:43:31","CTI","Saída"
"1166","E28068900000500598D84D3A","06/10/2023  20:45:24","CTI","Entrada"
"1167","E28068900000500598D5B522","06/10/2023  21:55:08","CTI","Entrada"
"1168","E28068900000400598D661A1","06/10/2023  22:04:58","CTI","Saída"
"1169","E28068900000500598D84D3A","06/10/2023  22:16:46","CTI","Saída"
"1170","E28068900000500598D5B522","06/10/2023  22:21:52","CTI","Saída"
"1171","E28068900000500598D5B522","06/10/2023  22:33:05","CTI","Entrada"
"1172","E28068900000500598D5B522","06/10/2023  22:59:52","CTI","Saída"
"1173","E28068900000500598D84D3A","06/10/2023  23:05:44","CTI","Entrada"
"1174","E28068900000500598D84D3A","06/10/2023  23:08:07","CTI","Saída"
"1175","E2806890000040030B64CE64","06/10/2023  23:08:22","CTI","Entrada"
"1176","E28068900000500598D84D3A","06/10/2023  23:08:23","CTI","Entrada"
"1177","E28068900000400598D5F621","06/10/2023  23:12:18","CTI","Entrada"
"1178","E28068900000500598D84D3A","06/10/2023  23:41:34","CTI","Saída"
"1179","E28068900000500598D84D3A","06/10/2023  23:44:45","CTI","Entrada"
"1180","E28068900000500598D84D3A","06/10/2023  23:44:59","CTI","Saída"
"1181","E28068900000500598D84D3A","07/10/2023  00:06:27","CTI","Entrada"
"1182","E28068900000500598D84D3A","07/10/2023  00:29:50","CTI","Saída"
"1183","E28068900000500598D84D3A","07/10/2023  00:30:53","CTI","Entrada"
"1184","E28068900000500598D84D3A","07/10/2023  00:31:02","CTI","Saída"
"1185","E28068900000500598D5B522","07/10/2023  04:20:37","CTI","Entrada"
"1186","E28068900000500598D5B522","07/10/2023  06:07:51","CTI","Saída"
"1187","E28068900000500598D84D3A","07/10/2023  09:21:17","CTI","Entrada"
"1188","E28068900000400598D661A1","07/10/2023  09:21:18","CTI","Entrada"
"1189","E28068900000400598D5F621","07/10/2023  09:21:18","CTI","Saída"
"1190","E2806890000040030B64CE64","07/10/2023  09:21:24","CTI","Saída"
"1191","E2806890000040030B64CE64","07/10/2023  09:21:32","CTI","Entrada"
"1192","E28068900000500598D7319E","07/10/2023  17:48:45","CTI","Saída"
"1193","E28068900000500598D7319E","07/10/2023  17:48:45","CTI","Entrada"
"1194","E2806890000050030B649D63","07/10/2023  19:28:13","CTI","Saída"
"1195","E2806890000050030B649D63","07/10/2023  19:28:13","CTI","Entrada"
"1196","E28068900000400598D61106","07/10/2023  19:29:56","CTI","Entrada"
"1197","E28068900000400598D61106","07/10/2023  19:32:43","CTI","Saída"
"1198","E2806890000050030B649D63","07/10/2023  20:50:37","CTI","Entrada"
"1199","E2806890000050030B649D63","07/10/2023  21:08:14","CTI","Saída"
"1200","E28068900000400598D824EF","07/10/2023  21:45:03","CTI","Saída"
"1201","E2806890000050030B649D63","07/10/2023  22:02:12","CTI","Entrada"
"1202","E2806890000050030B649D63","07/10/2023  23:01:53","CTI","Saída"
"1203","E28068900000400598D61106","07/10/2023  23:22:12","CTI","Entrada"
"1204","E2806890000050030B649D63","07/10/2023  23:46:23","CTI","Entrada"
"1205","E28068900000400598D61106","07/10/2023  23:55:24","CTI","Saída"
"1206","E28068900000400598D61106","07/10/2023  23:55:32","CTI","Entrada"
"1207","E28068900000400598D61106","07/10/2023  23:55:39","CTI","Saída"
"1208","E2806890000050030B649D63","08/10/2023  00:36:08","CTI","Saída"
"1209","E28068900000400598D61106","08/10/2023  00:36:50","CTI","Entrada"
"1210","E28068900000400598D61106","08/10/2023  00:37:17","CTI","Saída"
"1211","E28068900000400598D61106","08/10/2023  00:38:49","CTI","Entrada"
"1212","E2806890000050030B649D63","08/10/2023  00:40:37","CTI","Entrada"
"1213","E28068900000400598D824EF","08/10/2023  05:23:39","CTI","Entrada"
"1214","E28068900000400598D61106","08/10/2023  05:55:13","CTI","Saída"
"1215","E2806890000050030B649D63","08/10/2023  06:19:37","CTI","Saída"
"1216","E2806890000050030B649D63","08/10/2023  06:20:40","CTI","Entrada"
"1217","E28068900000500598D75060","08/10/2023  07:15:28","CTI","Entrada"
"1218","E28068900000400598D5F621","08/10/2023  07:15:31","CTI","Saída"
"1219","E28068900000500598D84D3A","08/10/2023  07:15:32","CTI","Saída"
"1220","E28068900000500598D5B522","08/10/2023  07:15:33","CTI","Entrada"
"1221","E2806890000040030B64CE64","08/10/2023  07:15:33","CTI","Saída"
"1222","E28068900000500598D75060","08/10/2023  07:15:38","CTI","Saída"
"1223","E28068900000500598D75060","08/10/2023  07:20:32","CTI","Entrada"
"1224","E2806890000050030B649D63","08/10/2023  09:22:49","CTI","Saída"
"1225","E2806890000040030B64AE2A","08/10/2023  09:30:08","CTI","Saída"
"1226","E2806890000040030B64AE2A","08/10/2023  10:23:27","CTI","Entrada"
"1227","E2806890000040030B64AE2A","08/10/2023  11:05:14","CTI","Saída"
"1228","E2806890000040030B64AE2A","08/10/2023  11:05:52","CTI","Entrada"
"1229","E2806890000040030B64AE2A","08/10/2023  11:37:20","CTI","Saída"
"1230","E2806890000040030B64AE2A","08/10/2023  12:01:37","CTI","Entrada"
"1231","E28068900000500598D84D3A","08/10/2023  12:40:47","CTI","Entrada"
"1232","E28068900000500598D7319E","08/10/2023  14:55:41","CTI","Entrada"
"1233","E28068900000500598D7319E","08/10/2023  14:55:52","CTI","Saída"
"1234","E2806890000040030B64AE2A","08/10/2023  16:30:14","CTI","Saída"
"1235","E2806890000040030B64AE2A","08/10/2023  16:31:53","CTI","Entrada"
"1236","E28068900000500598D75060","08/10/2023  16:34:43","CTI","Saída"
"1237","E28068900000500598D75060","08/10/2023  16:34:43","CTI","Entrada"
"1238","E2806890000040030B64AE2A","08/10/2023  16:36:02","CTI","Saída"
"1239","E28068900000500598D75060","08/10/2023  16:51:13","CTI","Entrada"
"1240","E28068900000500598D75060","08/10/2023  17:00:48","CTI","Saída"
"1241","E28068900000500598D75060","08/10/2023  17:07:57","CTI","Entrada"
"1242","E28068900000500598D75060","08/10/2023  17:13:05","CTI","Saída"
"1243","E28068900000500598D75060","08/10/2023  17:23:36","CTI","Entrada"
"1244","E28068900000500598D75060","08/10/2023  17:43:27","CTI","Saída"
"1245","E2806890000040030B64AE2A","08/10/2023  18:07:29","CTI","Entrada"
"1246","E28068900000500598D72D24","08/10/2023  18:49:20","CTI","Saída"
"1247","E28068900000500598D72D24","08/10/2023  19:53:14","CTI","Entrada"
"1248","E28068900000500598D7319E","08/10/2023  19:54:25","CTI","Entrada"
"1249","E28068900000500598D64849","09/10/2023  05:14:02","CTI","Saída"
"1250","E28068900000500598D5B522","09/10/2023  09:59:01","CTI","Saída"
"1251","E28068900000500598D5B522","09/10/2023  11:09:58","CTI","Entrada"
"1252","E28068900000500598D5B522","09/10/2023  12:11:36","CTI","Saída"
"1253","E28068900000400598D5F621","09/10/2023  13:27:02","CTI","Entrada"
"1254","E28068900000500598D7319E","09/10/2023  14:02:18","CTI","Saída"
"1255","E2806890000040030B64AE2A","09/10/2023  14:02:18","CTI","Saída"
"1256","E2806890000040030B64AE2A","09/10/2023  14:02:48","CTI","Entrada"
"1257","E28068900000500598D7319E","09/10/2023  14:02:59","CTI","Entrada"
"1258","E2806890000040030B64AE2A","09/10/2023  14:03:08","CTI","Saída"
"1259","E2806890000040030B64AE2A","09/10/2023  14:03:14","CTI","Entrada"
"1260","E2806890000040030B64AE2A","09/10/2023  14:03:35","CTI","Saída"
"1261","E28068900000500598D72D24","09/10/2023  14:03:35","CTI","Saída"
"1262","E28068900000500598D7319E","09/10/2023  14:03:35","CTI","Saída"
"1263","E28068900000500598D75060","09/10/2023  14:03:35","CTI","Entrada"
"1264","E28068900000500598D5B522","09/10/2023  15:03:39","CTI","Entrada"
"1265","E28068900000500598D84D3A","09/10/2023  15:03:41","CTI","Saída"
"1266","E28068900000400598D8192B","09/10/2023  19:16:14","CTI","Saída"
"1267","E28068900000500598D5D1DA","09/10/2023  23:46:20","CTI","Entrada"
"1268","E28068900000500598D5D1DA","09/10/2023  23:46:20","CTI","Saída"
"1269","E28068900000500598D5D1DA","10/10/2023  00:11:28","CTI","Saída"
"1270","E28068900000400598D8192B","10/10/2023  06:46:18","CTI","Entrada"
"1271","E28068900000400598D77559","10/10/2023  07:26:41","CTI","Entrada"
"1272","E28068900000400598D77559","10/10/2023  07:29:49","CTI","Saída"
"1273","E28068900000400598D77559","10/10/2023  07:30:03","CTI","Entrada"
"1274","E28068900000400598D77559","10/10/2023  07:30:29","CTI","Saída"
"1275","E28068900000500598D64849","10/10/2023  07:32:06","CTI","Entrada"
"1276","E28068900000400598D824EF","10/10/2023  07:32:22","CTI","Saída"
"1277","E28068900000400598D61106","10/10/2023  07:32:22","CTI","Entrada"
"1278","E28068900000500598D64849","10/10/2023  07:32:31","CTI","Saída"
"1279","E2806890000040030B64CE64","10/10/2023  07:41:48","CTI","Saída"
"1280","E28068900000400598D8192B","10/10/2023  07:59:30","CTI","Saída"
"1281","E28068900000400598D8192B","10/10/2023  08:40:04","CTI","Entrada"
"1282","E28068900000400598D8192B","10/10/2023  08:45:44","CTI","Saída"
"1283","E2806890000040030B64CE64","10/10/2023  09:35:30","CTI","Entrada"
"1284","E2806890000040030B64CE64","10/10/2023  10:05:40","CTI","Saída"
"1285","E28068900000400598D77559","10/10/2023  11:27:30","CTI","Entrada"
"1286","E2806890000040030B64CE64","10/10/2023  12:28:05","CTI","Entrada"
"1287","E2806890000040030B64CE64","10/10/2023  12:59:37","CTI","Saída"
"1288","E28068900000500598D84D3A","10/10/2023  14:45:57","CTI","Entrada"
"1289","E28068900000500598D84D3A","10/10/2023  14:46:06","CTI","Saída"
"1290","E2806890000040030B64CE64","10/10/2023  15:59:37","CTI","Entrada"
"1291","E2806890000040030B64CE64","10/10/2023  15:59:37","CTI","Saída"
"1292","E2806890000040030B64CE64","10/10/2023  17:08:54","CTI","Saída"
"1293","E2806890000040030B64CE64","10/10/2023  17:34:27","CTI","Entrada"
"1294","E2806890000040030B64CE64","10/10/2023  17:36:21","CTI","Saída"
"1295","E2806890000040030B64AE2A","10/10/2023  18:35:09","CTI","Entrada"
"1296","E28068900000400598D661A1","10/10/2023  19:37:34","CTI","Saída"
"1297","E2806890000050030B649D63","10/10/2023  19:39:20","CTI","Entrada"
"1298","E2806890000050030B649D63","10/10/2023  19:44:01","CTI","Saída"
"1299","E2806890000050030B649D63","10/10/2023  19:44:51","CTI","Entrada"
"1300","E2806890000050030B649D63","10/10/2023  20:01:02","CTI","Saída"
"1301","E2806890000050030B649D63","10/10/2023  21:41:55","CTI","Entrada"
"1302","E2806890000050030B649D63","10/10/2023  21:42:55","CTI","Saída"
"1303","E2806890000050030B649D63","10/10/2023  21:57:53","CTI","Entrada"
"1304","E2806890000050030B649D63","10/10/2023  22:13:29","CTI","Saída"
"1305","E2806890000050030B649D63","10/10/2023  22:16:28","CTI","Entrada"
"1306","E2806890000050030B649D63","10/10/2023  22:32:19","CTI","Saída"
"1307","E2806890000050030B649D63","10/10/2023  22:45:10","CTI","Entrada"
"1308","E2806890000050030B649D63","10/10/2023  23:14:18","CTI","Saída"
"1309","E2806890000050030B649D63","10/10/2023  23:19:56","CTI","Entrada"
"1310","E2806890000050030B649D63","10/10/2023  23:30:49","CTI","Saída"
"1311","E2806890000050030B649D63","10/10/2023  23:47:32","CTI","Entrada"
"1312","E2806890000050030B649D63","10/10/2023  23:48:06","CTI","Saída"
"1313","E2806890000050030B649D63","10/10/2023  23:50:37","CTI","Entrada"
"1314","E2806890000050030B649D63","11/10/2023  00:06:28","CTI","Saída"
"1315","E2806890000050030B649D63","11/10/2023  00:29:25","CTI","Entrada"
"1316","E2806890000050030B649D63","11/10/2023  02:29:32","CTI","Saída"
"1317","E2806890000050030B649D63","11/10/2023  02:29:32","CTI","Entrada"
"1318","E28068900000500598D72D24","11/10/2023  06:11:39","CTI","Entrada"
"1319","E2806890000050030B649D63","11/10/2023  06:14:41","CTI","Entrada"
"1320","E28068900000500598D64849","11/10/2023  07:22:47","CTI","Entrada"
"1321","E28068900000400598D8192B","11/10/2023  07:33:19","CTI","Entrada"
"1322","E28068900000400598D5F621","11/10/2023  07:33:19","CTI","Saída"
"1323","E28068900000500598D75060","11/10/2023  09:09:24","CTI","Entrada"
"1324","E28068900000500598D75060","11/10/2023  09:09:24","CTI","Saída"
"1325","E28068900000500598D72D24","11/10/2023  10:20:59","CTI","Saída"
"1326","E28068900000500598D75060","11/10/2023  10:43:49","CTI","Saída"
"1327","E28068900000500598D75060","11/10/2023  10:44:50","CTI","Entrada"
"1328","E28068900000500598D64849","11/10/2023  10:53:14","CTI","Saída"
"1329","E28068900000500598D75060","11/10/2023  10:57:09","CTI","Saída"
"1330","E28068900000400598D5F621","11/10/2023  11:25:58","CTI","Saída"
"1331","E28068900000400598D5F621","11/10/2023  11:28:16","CTI","Entrada"
"1332","E28068900000400598D5F621","11/10/2023  11:28:16","CTI","Saída"
"1333","E28068900000500598D64849","11/10/2023  11:28:52","CTI","Entrada"
"1334","E28068900000400598D5F621","11/10/2023  12:07:30","CTI","Saída"
"1335","E28068900000400598D5F621","11/10/2023  12:25:29","CTI","Entrada"
"1336","E28068900000500598D64849","11/10/2023  12:31:54","CTI","Saída"
"1337","E28068900000500598D64849","11/10/2023  12:31:54","CTI","Entrada"
"1338","E28068900000500598D75060","11/10/2023  13:27:39","CTI","Entrada"
"1339","E28068900000500598D75060","11/10/2023  13:30:49","CTI","Saída"
"1340","E28068900000500598D75060","11/10/2023  13:31:24","CTI","Entrada"
"1341","E28068900000500598D75060","11/10/2023  13:54:56","CTI","Saída"
"1342","E28068900000500598D75060","11/10/2023  13:57:04","CTI","Entrada"
"1343","E28068900000500598D64849","11/10/2023  14:20:47","CTI","Entrada"
"1344","E28068900000400598D5F621","11/10/2023  14:37:49","CTI","Saída"
"1345","E28068900000500598D64849","11/10/2023  14:42:32","CTI","Saída"
"1346","E28068900000500598D64849","11/10/2023  17:00:36","CTI","Entrada"
"1347","E28068900000500598D64849","11/10/2023  17:00:36","CTI","Saída"
"1348","E28068900000500598D64849","11/10/2023  17:00:36","CTI","Saída"
"1349","E28068900000500598D64849","11/10/2023  17:58:54","CTI","Saída"
"1350","E28068900000500598D75060","11/10/2023  18:01:48","CTI","Saída"
"1351","E28068900000500598D5D1DA","11/10/2023  18:27:30","CTI","Entrada"
"1352","E28068900000500598D75060","12/10/2023  00:24:57","CTI","Entrada"
"1353","E28068900000400598D5F621","12/10/2023  00:24:58","CTI","Entrada"
"1354","E28068900000500598D5D1DA","12/10/2023  07:37:05","CTI","Saída"
"1355","E28068900000500598D5D1DA","12/10/2023  07:37:05","CTI","Entrada"
"1356","E28068900000500598D5D1DA","12/10/2023  07:41:48","CTI","Entrada"
"1357","E28068900000500598D5D1DA","12/10/2023  07:44:28","CTI","Saída"
