"Id","Tag","Data","Antena","Tipo"
"4819","E28068900000400598D850E3","10/07/2024  14:33:28","Lavanderia Entrada","Entrada"
"4820","E28068900000400598D8192B","09/07/2024  09:36:34","Lavanderia Saida","Entrada"
"4821","E28068900000400598D77542","09/07/2024  10:51:00","Lavanderia Saida","Saída"
"4822","E2806890000040030B6498F4","09/07/2024  11:02:38","Lavanderia Saida","Entrada"
"4823","300F4F573AD001C0C466737C","09/07/2024  12:40:03","Lavanderia Saida","Saída"
"4824","E28068900000400598D7909B","09/07/2024  14:22:25","Lavanderia Saida","Saída"
"4825","E28068900000400598D85159","09/07/2024  15:34:07","Lavanderia Saida","Entrada"
"4826","E2806890000050030B64B1C2","09/07/2024  15:34:07","Lavanderia Saida","Saída"
"4827","E28068900000500598D85DAB","09/07/2024  15:34:07","Lavanderia Saida","Entrada"
"4828","E28068900000400598D7CDE2","09/07/2024  15:34:08","Lavanderia Saida","Entrada"
"4829","E28068900000400598D661A1","09/07/2024  15:34:08","Lavanderia Saida","Entrada"
"4830","E2806890000040030B64E05B","09/07/2024  15:34:08","Lavanderia Saida","Entrada"
"4831","E28068900000500598D788D7","09/07/2024  15:34:09","Lavanderia Saida","Entrada"
"4832","E28068900000500598D5D1DA","09/07/2024  15:34:09","Lavanderia Saida","Entrada"
"4833","E28068900000400598D7452D","09/07/2024  15:34:09","Lavanderia Saida","Saída"
"4834","E28068900000500598D6AD55","10/07/2024  06:04:15","Lavanderia Saida","Entrada"
"4835","E28068900000500598D6A487","10/07/2024  08:21:35","Lavanderia Saida","Entrada"
"4836","E28068900000500598D6B042","10/07/2024  10:02:19","Lavanderia Saida","Entrada"
"4837","E2806890000040030B6498F4","10/07/2024  10:13:21","Lavanderia Saida","Entrada"
"4838","E28068900000400598D77542","10/07/2024  10:13:21","Lavanderia Saida","Saída"
"4839","E28068900000400598D850E3","10/07/2024  12:30:45","Lavanderia Saida","Entrada"
"4840","E28068900000500598D855AF","10/07/2024  12:30:49","Lavanderia Saida","Entrada"
"4841","E28068900000400598D8192B","10/07/2024  16:24:33","Lavanderia Saida","Entrada"
"4842","E28068900000400598D77559","10/07/2024  16:24:34","Lavanderia Saida","Saída"
"4843","E28068900000500598D7319E","10/07/2024  16:24:35","Lavanderia Saida","Saída"
"4844","E2806890000050030B64B1C2","11/07/2024  06:11:54","Lavanderia Saida","Saída"
"4845","E28068900000400598D73DAF","11/07/2024  06:11:55","Lavanderia Saida","Saída"
"4846","E28068900000400598D6C492","11/07/2024  06:11:56","Lavanderia Saida","Entrada"
"4847","E28068900000400598D5F621","11/07/2024  09:57:58","Lavanderia Entrada","Entrada"
"4848","E28068900000400598D5F621","11/07/2024  09:57:54","Lavanderia Saida","Saída"
"4849","E28068900000400598D76460","11/07/2024  09:58:24","Lavanderia Entrada","Entrada"
"4850","E2806890000040030B64AE2A","11/07/2024  10:09:17","CTI","Saída"
"4851","E2806890000040030B64AE2A","11/07/2024  10:20:47","CTI","Entrada"
"4852","E2806890000040030B64AE2A","11/07/2024  10:38:18","CTI","Saída"
"4853","E2806890000040030B64AE2A","11/07/2024  11:21:05","CTI","Entrada"
"4854","E2806890000040030B64AE2A","11/07/2024  11:52:43","CTI","Saída"
"4855","E2806890000040030B64AE2A","11/07/2024  11:56:11","CTI","Entrada"
"4856","E2806890000040030B64AE2A","11/07/2024  15:04:01","CTI","Saída"
"4857","E2806890000040030B64AE2A","11/07/2024  16:27:11","CTI","Entrada"
"4858","E2806890000040030B64AE2A","11/07/2024  16:28:22","CTI","Saída"
"4859","E28068900000500598D7319E","11/07/2024  18:30:25","CTI","Entrada"
"4860","E28068900000500598D6B042","11/07/2024  16:15:32","Lavanderia Saida","Entrada"
"4861","E28068900000400598D7909B","11/07/2024  16:15:32","Lavanderia Saida","Saída"
"4862","E28068900000500598D84529","11/07/2024  16:15:33","Lavanderia Saida","Entrada"
"4863","E2806890000050030B64AE53","11/07/2024  16:15:34","Lavanderia Saida","Entrada"
"4864","E28068900000500598D6A487","11/07/2024  16:15:35","Lavanderia Saida","Saída"
"4865","E28068900000500598D855AF","11/07/2024  16:15:36","Lavanderia Saida","Entrada"
"4866","E28068900000500598D6AD55","11/07/2024  16:15:37","Lavanderia Saida","Saída"
"4867","E28068900000500598D6A487","11/07/2024  16:15:37","Lavanderia Saida","Entrada"
"4868","E28068900000400598D6C492","11/07/2024  16:15:38","Lavanderia Saida","Saída"
"4869","E28068900000500598D84D3A","11/07/2024  17:21:53","Lavanderia Saida","Entrada"
"4870","E28068900000400598D5F621","11/07/2024  17:21:55","Lavanderia Saida","Saída"
"4871","E2806890000040030B64AE2A","11/07/2024  19:35:55","CTI","Entrada"
"4872","E2806890000040030B64CE64","11/07/2024  19:35:56","CTI","Entrada"
"4873","E28068900000400598D8192B","11/07/2024  20:22:02","CTI","Saída"
"4874","E28068900000400598D8192B","11/07/2024  20:57:17","CTI","Entrada"
"4875","E28068900000400598D8192B","11/07/2024  21:09:42","CTI","Saída"
"4876","E2806890000040030B64AE2A","11/07/2024  21:46:15","Lavanderia Saida","Saída"
"4877","E2806890000040030B64AE2A","11/07/2024  21:46:44","Lavanderia Entrada","Entrada"
"4878","E28068900000400598D8192B","11/07/2024  23:06:57","CTI","Entrada"
"4879","E28068900000400598D61106","12/07/2024  03:03:38","CTI","Saída"
"4880","E28068900000400598D61106","12/07/2024  05:52:54","CTI","Entrada"
"4881","E28068900000400598D81922","12/07/2024  06:54:48","CTI","Entrada"
"4882","E28068900000400598D81922","12/07/2024  06:54:58","CTI","Saída"
"4883","303624608EB33D00000000C2","12/07/2024  07:00:54","CTI","Entrada"
"4884","E28068900000500598D7319E","12/07/2024  07:50:24","CTI","Saída"
"4885","E28068900000400598D81922","12/07/2024  07:55:13","CTI","Entrada"
"4886","E28068900000400598D61106","12/07/2024  07:55:14","CTI","Saída"
"4888","E28068900000400598D8192B","12/07/2024  07:55:14","CTI","Entrada"
"4889","E2806890000050030B649D63","12/07/2024  08:12:35","CTI","Entrada"
"4890","E28068900000400598D61106","12/07/2024  08:14:58","CTI","Entrada"
"4891","E28068900000500598D7319E","12/07/2024  08:17:07","CTI","Entrada"
"4892","E28068900000500598D7319E","12/07/2024  08:29:26","CTI","Saída"
"4893","E28068900000500598D7319E","12/07/2024  08:30:00","CTI","Entrada"
"4894","E28068900000500598D7319E","12/07/2024  08:30:51","CTI","Saída"
"4895","E28068900000500598D7319E","12/07/2024  08:37:59","CTI","Entrada"
"4896","E28068900000500598D7319E","12/07/2024  08:38:00","CTI","Saída"
"4897","E28068900000500598D7319E","12/07/2024  08:38:43","CTI","Entrada"
"4898","E28068900000400598D81922","12/07/2024  08:57:08","CTI","Saída"
"4899","E28068900000400598D81922","12/07/2024  08:58:53","CTI","Entrada"
"4900","E28068900000400598D8192B","12/07/2024  08:59:02","CTI","Entrada"
"4901","E28068900000500598D7319E","12/07/2024  09:00:27","CTI","Saída"
"4902","E28068900000500598D7319E","12/07/2024  09:00:59","CTI","Entrada"
"4903","E28068900000400598D81922","12/07/2024  09:01:33","CTI","Saída"
"4904","E28068900000400598D8192B","12/07/2024  09:02:37","CTI","Saída"
"4905","E28068900000400598D8192B","12/07/2024  09:03:57","CTI","Entrada"
"4906","E28068900000400598D8192B","12/07/2024  09:05:34","CTI","Saída"
"4907","E28068900000400598D8192B","12/07/2024  09:08:45","CTI","Entrada"
"4908","E28068900000500598D7319E","12/07/2024  09:09:27","CTI","Saída"
"4909","E28068900000400598D8192B","12/07/2024  09:09:39","CTI","Saída"
"4910","E28068900000400598D8192B","12/07/2024  09:10:42","CTI","Entrada"
"4911","E28068900000400598D8192B","12/07/2024  09:11:50","CTI","Saída"
"4912","E28068900000400598D81922","12/07/2024  09:12:25","CTI","Entrada"
"4913","E28068900000400598D8192B","12/07/2024  09:12:33","CTI","Entrada"
"4914","E28068900000400598D61106","12/07/2024  09:12:34","CTI","Saída"
"4915","E28068900000500598D7319E","12/07/2024  09:14:25","CTI","Entrada"
"4916","E28068900000500598D7319E","12/07/2024  09:15:44","CTI","Saída"
"4917","E28068900000500598D7319E","12/07/2024  09:16:55","CTI","Entrada"
"4919","E28068900000500598D7319E","12/07/2024  09:17:39","CTI","Entrada"
"4920","E28068900000500598D7319E","12/07/2024  09:20:32","CTI","Entrada"
"4921","E28068900000500598D7319E","12/07/2024  09:21:20","CTI","Saída"
"4922","E28068900000500598D7319E","12/07/2024  09:22:30","CTI","Entrada"
"4924","E28068900000500598D7319E","12/07/2024  09:23:28","CTI","Entrada"
"4925","E28068900000500598D7319E","12/07/2024  09:23:56","CTI","Entrada"
"4926","E28068900000500598D7319E","12/07/2024  09:25:21","CTI","Saída"
"4927","E28068900000500598D7319E","12/07/2024  09:28:12","CTI","Entrada"
"4928","E28068900000400598D81922","12/07/2024  09:35:14","Lavanderia Saida","Saída"
"4929","E28068900000400598D8192B","12/07/2024  09:35:15","Lavanderia Saida","Saída"
"4930","E28068900000400598D61106","12/07/2024  09:35:15","Lavanderia Saida","Entrada"
"4931","E28068900000400598D61106","12/07/2024  09:35:27","Lavanderia Entrada","Entrada"
"4932","E28068900000400598D81922","12/07/2024  09:35:32","Lavanderia Entrada","Entrada"
"4933","E28068900000400598D8192B","12/07/2024  09:35:33","Lavanderia Entrada","Entrada"
"4934","E28068900000500598D7319E","12/07/2024  09:43:35","CTI","Saída"
"4935","E28068900000500598D7319E","12/07/2024  10:23:08","CTI","Entrada"
"4936","E28068900000500598D7319E","12/07/2024  10:37:14","CTI","Saída"
"4937","E28068900000500598D7319E","12/07/2024  10:38:53","CTI","Entrada"
"4938","E28068900000500598D7319E","12/07/2024  10:40:04","CTI","Saída"
"4939","E2806890000050030B64AE53","12/07/2024  10:48:45","Lavanderia Entrada","Saída"
"4940","E28068900000500598D7319E","12/07/2024  11:03:03","CTI","Entrada"
"4941","E28068900000500598D7319E","12/07/2024  12:06:10","CTI","Saída"
"4942","E28068900000500598D7319E","12/07/2024  12:07:09","CTI","Entrada"
"4943","E28068900000500598D7319E","12/07/2024  12:08:56","CTI","Saída"
"4944","E2806890000040030B64A5A0","12/07/2024  12:25:20","Lavanderia Saida","Entrada"
"4945","E28068900000500598D7E109","12/07/2024  12:25:20","Lavanderia Saida","Entrada"
"4946","E28068900000400598D7A496","12/07/2024  12:25:21","Lavanderia Saida","Entrada"
"4947","E2806890000040030B64A5A0","12/07/2024  12:25:33","Lavanderia Entrada","Saída"
"4948","E28068900000400598D7A496","12/07/2024  12:25:34","Lavanderia Entrada","Saída"
"4949","E28068900000500598D7E109","12/07/2024  12:25:35","Lavanderia Entrada","Saída"
"4950","E28068900000500598D7319E","12/07/2024  12:31:48","CTI","Entrada"
"4951","E2806890000040030B64A5A0","12/07/2024  12:32:33","Lavanderia Entrada","Entrada"
"4952","E28068900000500598D7319E","12/07/2024  12:33:34","CTI","Saída"
"4953","E2806890000050030B649D63","12/07/2024  12:45:09","CTI","Saída"
"4954","E2806890000050030B649D63","12/07/2024  12:45:44","CTI","Entrada"
"4956","E28068900000500598D7319E","12/07/2024  12:56:07","CTI","Saída"
"4957","E28068900000500598D7319E","12/07/2024  12:57:38","CTI","Saída"
"4958","E28068900000500598D7319E","12/07/2024  12:58:44","CTI","Entrada"
"4959","E28068900000500598D7319E","12/07/2024  13:02:09","CTI","Saída"
"4960","E2806890000050030B649D63","12/07/2024  13:36:07","CTI","Saída"
"4963","E2806890000050030B649D63","12/07/2024  13:38:35","CTI","Saída"
"4964","E28068900000500598D7319E","12/07/2024  13:44:09","CTI","Entrada"
"4966","E28068900000500598D7319E","12/07/2024  14:41:52","CTI","Entrada"
"4967","E28068900000400598D850E3","12/07/2024  14:44:15","Lavanderia Saida","Entrada"
"4968","E2806890000050030B64D129","12/07/2024  14:44:15","Lavanderia Saida","Entrada"
"4969","E28068900000400598D76460","12/07/2024  14:44:15","Lavanderia Saida","Saída"
"4970","E28068900000400598D73DAF","12/07/2024  14:44:16","Lavanderia Saida","Entrada"
"4971","E2806890000050030B64B1C2","12/07/2024  14:44:16","Lavanderia Saida","Entrada"
"4972","E28068900000500598D5D4D3","12/07/2024  14:44:17","Lavanderia Saida","Entrada"
"4973","E28068900000500598D7E1B4","12/07/2024  14:44:17","Lavanderia Saida","Saída"
"4974","E28068900000500598D7319E","12/07/2024  15:50:19","CTI","Entrada"
"4975","E2806890000050030B649D63","12/07/2024  16:09:19","CTI","Saída"
"4976","E2806890000050030B649D63","12/07/2024  16:09:53","CTI","Entrada"
"4977","E2806890000050030B649D63","12/07/2024  16:17:57","CTI","Saída"
"4978","E28068900000500598D7319E","12/07/2024  17:05:44","CTI","Saída"
"4979","E28068900000500598D7319E","12/07/2024  17:06:46","CTI","Entrada"
"4980","E28068900000500598D7319E","12/07/2024  17:56:37","CTI","Saída"
"4981","E28068900000400598D81922","12/07/2024  18:03:46","Lavanderia Saida","Saída"
"4982","E28068900000400598D81922","12/07/2024  18:05:44","CTI","Entrada"
"4983","E28068900000500598D7319E","12/07/2024  18:07:53","CTI","Entrada"
"4984","E28068900000500598D7319E","12/07/2024  18:08:17","CTI","Saída"
"4985","E28068900000500598D7319E","12/07/2024  18:10:36","CTI","Entrada"
"4986","E28068900000500598D7319E","12/07/2024  18:41:41","CTI","Saída"
"4987","E2806890000050030B649D63","12/07/2024  19:28:08","CTI","Entrada"
"4988","E28068900000400598D5F621","12/07/2024  20:02:52","CTI","Entrada"
"4989","E28068900000500598D7319E","13/07/2024  00:16:35","Lavanderia Entrada","Entrada"
"4990","E28068900000500598D7319E","13/07/2024  00:16:31","Lavanderia Saida","Saída"
"4991","E28068900000500598D72D24","13/07/2024  00:17:11","Lavanderia Entrada","Saída"
"4992","E28068900000400598D5F621","13/07/2024  03:03:04","CTI","Saída"
"4993","E28068900000400598D5F621","13/07/2024  03:15:17","CTI","Entrada"
"4994","E2806890000040030B6498F4","13/07/2024  06:17:33","Lavanderia Entrada","Saída"
"4995","E28068900000400598D76460","13/07/2024  06:17:33","Lavanderia Entrada","Saída"
"4996","E28068900000400598D76460","13/07/2024  06:17:30","Lavanderia Saida","Entrada"
"4997","E2806890000040030B6498F4","13/07/2024  06:17:31","Lavanderia Saida","Entrada"
"4998","E2806890000050030B64B5B2","13/07/2024  06:17:31","Lavanderia Saida","Entrada"
"4999","E28068900000500598D5D4D3","13/07/2024  06:17:31","Lavanderia Saida","Saída"
"5000","E2806890000040030B64AE2A","13/07/2024  07:23:25","Lavanderia Saida","Saída"
"5001","E28068900000500598D7E109","13/07/2024  07:23:54","Lavanderia Saida","Entrada"
"5002","E28068900000400598D7A496","13/07/2024  07:23:54","Lavanderia Saida","Entrada"
"5003","E2806890000040030B64AE2A","13/07/2024  07:41:24","CTI","Entrada"
"5004","E28068900000400598D5F621","13/07/2024  08:06:17","CTI","Saída"
"5005","E28068900000400598D5F621","13/07/2024  08:10:20","CTI","Entrada"
"5006","E28068900000400598D5F621","13/07/2024  08:10:22","CTI","Saída"
"5007","E28068900000500598D75060","13/07/2024  08:19:12","CTI","Saída"
"5008","E2806890000050030B64B1C2","13/07/2024  08:32:16","Lavanderia Saida","Saída"
"5009","E28068900000400598D5F621","13/07/2024  08:32:18","Lavanderia Entrada","Entrada"
"5010","E2806890000050030B64B1C2","13/07/2024  08:32:19","Lavanderia Entrada","Entrada"
"5011","E28068900000500598D75060","13/07/2024  10:02:40","CTI","Entrada"
"5012","E28068900000500598D75060","13/07/2024  10:03:10","CTI","Saída"
"5013","E28068900000500598D75060","13/07/2024  10:28:30","CTI","Entrada"
"5014","E28068900000500598D75060","13/07/2024  10:45:38","CTI","Saída"
"5015","E28068900000500598D75060","13/07/2024  11:00:36","CTI","Entrada"
"5016","E28068900000500598D75060","13/07/2024  11:03:09","CTI","Saída"
"5017","E28068900000500598D75060","13/07/2024  11:07:05","CTI","Entrada"
"5019","E28068900000500598D75060","13/07/2024  11:54:11","CTI","Entrada"
"5020","E28068900000500598D75060","13/07/2024  12:02:17","CTI","Entrada"
"5021","E28068900000500598D75060","13/07/2024  12:46:46","CTI","Saída"
"5022","E28068900000500598D75060","13/07/2024  12:48:41","CTI","Entrada"
"5023","300F4F573AD001C0C466737C","13/07/2024  13:39:09","Lavanderia Saida","Entrada"
"5026","E28068900000500598D7319E","13/07/2024  14:43:34","Lavanderia Saida","Entrada"
"5027","E28068900000500598D72D24","13/07/2024  14:43:34","Lavanderia Saida","Entrada"
"5028","E28068900000500598D72D24","13/07/2024  15:05:38","CTI","Entrada"
"5029","E28068900000500598D75060","13/07/2024  15:15:35","CTI","Saída"
"5030","E28068900000500598D75060","13/07/2024  15:18:42","CTI","Entrada"
"5031","E28068900000500598D75060","13/07/2024  15:24:17","CTI","Saída"
"5032","E28068900000500598D75060","13/07/2024  15:36:32","CTI","Entrada"
"5033","E28068900000500598D5D4D3","13/07/2024  16:17:53","Lavanderia Saida","Saída"
"5034","E2806890000050030B64B5B2","13/07/2024  16:17:54","Lavanderia Saida","Saída"
"5035","E28068900000400598D76460","13/07/2024  16:17:54","Lavanderia Saida","Entrada"
"5036","E2806890000050030B649D63","13/07/2024  17:46:30","Lavanderia Saida","Saída"
"5037","E28068900000400598D5F621","13/07/2024  17:46:31","Lavanderia Saida","Saída"
"5038","E2806890000050030B649D63","13/07/2024  17:47:19","Lavanderia Saida","Entrada"
"5039","E28068900000400598D5F621","13/07/2024  17:47:21","Lavanderia Saida","Entrada"
"5040","E2806890000050030B649D63","13/07/2024  17:50:24","CTI","Saída"
"5041","E28068900000400598D5F621","13/07/2024  17:50:31","CTI","Saída"
"5042","303624608EB33D00000000C2","13/07/2024  19:02:09","CTI","Saída"
"5043","E28068900000500598D7319E","13/07/2024  19:32:59","CTI","Entrada"
"5044","E28068900000500598D7319E","13/07/2024  19:33:44","CTI","Saída"
"5045","E28068900000500598D75060","13/07/2024  21:27:21","CTI","Saída"
"5046","E28068900000500598D7319E","14/07/2024  02:52:41","CTI","Entrada"
"5047","E28068900000500598D7319E","14/07/2024  02:53:39","CTI","Saída"
"5048","E28068900000500598D7319E","14/07/2024  03:31:28","CTI","Entrada"
"5049","E28068900000500598D7319E","14/07/2024  06:08:15","CTI","Saída"
"5050","E28068900000400598D6C492","14/07/2024  06:17:55","Lavanderia Saida","Entrada"
"5051","E28068900000500598D84529","14/07/2024  06:17:55","Lavanderia Saida","Saída"
"5052","E28068900000400598D6C492","14/07/2024  06:17:57","Lavanderia Entrada","Saída"
"5053","E28068900000500598D84529","14/07/2024  06:17:57","Lavanderia Entrada","Saída"
"5054","E28068900000400598D6C492","14/07/2024  06:18:43","Lavanderia Entrada","Entrada"
"5055","E28068900000500598D72D24","14/07/2024  07:55:08","CTI","Saída"
"5056","E28068900000500598D6A487","14/07/2024  08:05:22","Lavanderia Entrada","Entrada"
"5057","E28068900000500598D6A487","14/07/2024  08:05:21","Lavanderia Saida","Saída"
"5058","E28068900000500598D7319E","14/07/2024  08:05:24","Lavanderia Entrada","Entrada"
"5059","E2806890000050030B64AE53","14/07/2024  08:51:22","Lavanderia Saida","Entrada"
"5060","E2806890000040030B64A5A0","14/07/2024  08:51:23","Lavanderia Saida","Saída"
"5061","E2806890000040030B6498F4","14/07/2024  08:51:26","Lavanderia Saida","Entrada"
"5063","E28068900000500598D72D24","14/07/2024  09:13:02","CTI","Saída"
"5064","E28068900000400598D8192B","14/07/2024  10:11:04","CTI","Saída"
"5065","E28068900000500598D72D24","14/07/2024  10:57:23","CTI","Saída"
"5066","E28068900000400598D8192B","14/07/2024  11:08:16","CTI","Entrada"
"5067","E28068900000400598D8192B","14/07/2024  12:06:10","CTI","Saída"
"5068","300F4F573AD001C0C466737C","14/07/2024  13:00:53","Lavanderia Entrada","Saída"
"5069","300F4F573AD001C0C466737C","14/07/2024  13:00:57","Lavanderia Saida","Entrada"
"5070","E28068900000500598D7319E","14/07/2024  13:52:29","Lavanderia Saida","Saída"
"5073","E28068900000500598D7319E","14/07/2024  14:10:01","CTI","Saída"
"5074","E28068900000500598D75060","14/07/2024  14:10:03","CTI","Saída"
"5077","E28068900000400598D6C492","14/07/2024  14:30:32","Lavanderia Saida","Entrada"
"5078","E28068900000500598D84529","14/07/2024  14:30:35","Lavanderia Saida","Saída"
"5079","300F4F573AD001C0C466737C","14/07/2024  14:36:36","Lavanderia Saida","Saída"
"5080","E28068900000500598D72D24","14/07/2024  17:01:26","CTI","Entrada"
"5081","E28068900000500598D72D24","14/07/2024  17:02:11","CTI","Saída"
"5082","E28068900000500598D72D24","14/07/2024  17:32:32","CTI","Entrada"
"5083","E28068900000500598D72D24","14/07/2024  17:36:02","CTI","Saída"
"5084","E28068900000500598D72D24","14/07/2024  17:54:30","Lavanderia Entrada","Entrada"
"5085","303624608EB33D00000000C2","14/07/2024  18:52:38","CTI","Entrada"
"5086","E28068900000500598D85DAB","14/07/2024  23:45:34","Lavanderia Saida","Saída"
"5087","E28068900000500598D7E109","14/07/2024  23:45:35","Lavanderia Saida","Saída"
"5088","E28068900000500598D85DAB","14/07/2024  23:45:37","Lavanderia Entrada","Entrada"
"5089","E28068900000500598D7E109","14/07/2024  23:45:37","Lavanderia Entrada","Entrada"
"5090","E2806890000040030B64A5A0","15/07/2024  06:13:43","Lavanderia Saida","Entrada"
"5091","E28068900000500598D84529","15/07/2024  06:13:43","Lavanderia Saida","Saída"
"5092","E28068900000500598D84529","15/07/2024  06:13:45","Lavanderia Entrada","Saída"
"5093","E2806890000040030B64A5A0","15/07/2024  06:13:46","Lavanderia Entrada","Saída"
"5094","E28068900000500598D84529","15/07/2024  07:28:44","Lavanderia Entrada","Entrada"
"5095","E28068900000400598D5F621","15/07/2024  08:05:43","CTI","Entrada"
"5096","E28068900000400598D81922","15/07/2024  09:39:16","Lavanderia Entrada","Saída"
"5097","E28068900000400598D73DAF","15/07/2024  12:12:51","Lavanderia Entrada","Saída"
"5098","E2806890000050030B64D129","15/07/2024  14:10:05","Lavanderia Entrada","Saída"
"5099","E28068900000400598D7452D","15/07/2024  14:10:11","Lavanderia Entrada","Saída"
"5100","E2806890000040030B64AE2A","15/07/2024  08:59:36","CTI","Saída"
"5101","E2806890000040030B64AE2A","15/07/2024  09:21:48","CTI","Entrada"
"5102","E2806890000040030B64AE2A","15/07/2024  09:43:52","CTI","Saída"
"5103","E28068900000400598D5F621","15/07/2024  10:39:29","CTI","Saída"
"5104","E28068900000400598D77559","15/07/2024  10:44:00","CTI","Entrada"
"5105","E28068900000400598D5F621","15/07/2024  11:04:55","CTI","Entrada"
"5106","E28068900000400598D824EF","15/07/2024  11:08:12","CTI","Saída"
"5107","E28068900000400598D77559","15/07/2024  12:32:11","CTI","Saída"
"5108","E28068900000400598D5F621","15/07/2024  13:19:28","CTI","Saída"
"5109","E2806890000040030B64AE2A","15/07/2024  13:24:11","CTI","Entrada"
"5110","E2806890000040030B64AE2A","15/07/2024  13:24:55","CTI","Saída"
"5111","E28068900000400598D5F621","15/07/2024  13:31:35","CTI","Entrada"
"5112","E28068900000400598D8192B","15/07/2024  14:29:46","CTI","Entrada"
"5113","E28068900000500598D72D24","15/07/2024  14:29:48","CTI","Saída"
"5114","E28068900000400598D81922","15/07/2024  14:29:49","CTI","Entrada"
"5115","30155C97D46175C0001D9415","15/07/2024  14:44:48","Lavanderia Entrada","Entrada"
"5116","E28068900000400598D77559","15/07/2024  14:48:56","CTI","Entrada"
"5117","E2806890000040030B64AE2A","15/07/2024  15:26:16","CTI","Entrada"
"5118","E2806890000040030B64AE2A","15/07/2024  15:26:54","CTI","Saída"
"5119","E2806890000040030B64AE2A","15/07/2024  15:41:56","CTI","Entrada"
"5122","E2806890000040030B64AE2A","15/07/2024  16:14:46","CTI","Saída"
"5123","E2806890000040030B64AE2A","15/07/2024  16:14:47","CTI","Saída"
"5124","E2806890000040030B64AE2A","15/07/2024  17:12:37","CTI","Saída"
"5125","E2806890000040030B64AE2A","15/07/2024  17:13:18","CTI","Entrada"
"5126","E2806890000040030B64AE2A","15/07/2024  17:14:02","CTI","Saída"
"5127","E28068900000400598D824EF","15/07/2024  17:16:32","CTI","Entrada"
"5128","E2806890000040030B64AE2A","15/07/2024  17:21:28","CTI","Entrada"
"5129","E2806890000040030B64AE2A","15/07/2024  17:27:24","CTI","Saída"
"5130","E2806890000040030B64AE2A","15/07/2024  17:29:00","CTI","Entrada"
"5131","E2806890000040030B64AE2A","15/07/2024  17:35:01","CTI","Saída"
"5132","E2806890000040030B64AE2A","15/07/2024  18:13:38","CTI","Entrada"
"5133","E2806890000040030B64AE2A","15/07/2024  18:23:19","CTI","Saída"
"5134","E2806890000040030B64AE2A","15/07/2024  18:38:50","CTI","Entrada"
"5135","E28068900000400598D824EF","15/07/2024  19:30:25","CTI","Saída"
"5136","E28068900000400598D77559","15/07/2024  19:30:27","CTI","Saída"
"5137","E2806890000040030B64AE2A","15/07/2024  21:38:55","Lavanderia Entrada","Saída"
"5138","E28068900000400598D824EF","15/07/2024  21:38:55","Lavanderia Entrada","Entrada"
"5139","E28068900000500598D85DAB","16/07/2024  06:01:19","Lavanderia Entrada","Saída"
"5140","303624608EB33D00000000C2","16/07/2024  07:05:31","CTI","Saída"
"5141","E28068900000500598D7319E","16/07/2024  07:38:45","CTI","Saída"
"5142","E28068900000500598D7319E","16/07/2024  07:53:22","CTI","Entrada"
"5143","E28068900000500598D7319E","16/07/2024  08:01:07","CTI","Saída"
"5145","E28068900000500598D7319E","16/07/2024  08:01:21","CTI","Saída"
"5146","E28068900000500598D7319E","16/07/2024  08:11:22","CTI","Saída"
"5147","E28068900000500598D7319E","16/07/2024  09:23:58","CTI","Entrada"
"5148","E28068900000500598D7319E","16/07/2024  09:24:47","CTI","Saída"
"5149","E28068900000500598D7319E","16/07/2024  09:25:32","CTI","Entrada"
"5151","E28068900000500598D7319E","16/07/2024  10:06:40","CTI","Entrada"
"5152","E28068900000500598D7319E","16/07/2024  10:09:22","CTI","Entrada"
"5153","E28068900000500598D7319E","16/07/2024  10:30:13","CTI","Saída"
"5154","E28068900000500598D7319E","16/07/2024  10:38:51","CTI","Entrada"
"5155","E28068900000500598D7319E","16/07/2024  10:39:12","CTI","Saída"
"5156","E28068900000500598D7319E","16/07/2024  10:42:24","CTI","Entrada"
"5157","E2806890000050030B649D63","16/07/2024  10:58:16","CTI","Entrada"
"5158","E2806890000050030B649D63","16/07/2024  10:59:40","CTI","Saída"
"5159","E28068900000500598D7319E","16/07/2024  11:02:30","CTI","Saída"
"5160","E28068900000500598D7319E","16/07/2024  11:06:45","CTI","Entrada"
"5161","E28068900000500598D7319E","16/07/2024  12:19:41","CTI","Saída"
"5162","E28068900000500598D7319E","16/07/2024  13:12:24","CTI","Entrada"
"5163","E2806890000050030B649D63","16/07/2024  14:36:18","CTI","Entrada"
"5164","E2806890000040030B64AE2A","16/07/2024  14:43:54","CTI","Entrada"
"5165","E28068900000400598D5F621","16/07/2024  14:43:55","CTI","Saída"
"5166","E2806890000050030B649D63","16/07/2024  14:58:49","CTI","Saída"
"5167","E2806890000050030B649D63","16/07/2024  15:00:08","CTI","Entrada"
"5168","E2806890000050030B649D63","16/07/2024  15:22:01","CTI","Saída"
"5169","E28068900000500598D7319E","16/07/2024  16:26:09","CTI","Saída"
"5170","E28068900000500598D7319E","16/07/2024  17:19:01","CTI","Entrada"
"5171","E28068900000500598D7319E","16/07/2024  17:35:28","CTI","Saída"
"5172","E28068900000500598D7319E","16/07/2024  18:11:48","CTI","Entrada"
"5173","E28068900000500598D7319E","16/07/2024  18:12:25","CTI","Saída"
"5174","AAA20000219E180C00011F12","16/07/2024  18:34:58","Lavanderia Entrada","Entrada"
"5175","E28068900000500598D7319E","16/07/2024  18:48:50","CTI","Entrada"
"5176","E28068900000500598D7319E","16/07/2024  18:49:01","CTI","Saída"
